MEDIA_CN;MEDIA_CH;MEDIA_LP;MEDIA_MT;MEDIA_RED;TIPO;INSE
512.16;580.51;544.27;505.25;604.57;1;2
460.25;562.35;517.29;433.38;588.57;2;1
471.97;561.18;522.92;471.83;524.09;2;2
524.42;557.65;538.37;571.59;518.18;1;2
543.4;589.3;557.66;522.59;628.75;1;2
482.49;567.28;525.48;485.52;546.81;1;2
473.2;570.22;529.19;462.05;552.41;2;1
466.51;548.43;504.38;449.17;523.28;2;1
474.31;564.27;526.89;465.46;537.23;2;1
465.26;559.48;517.08;437.35;545.63;2;1
462.45;552.49;515.51;434.95;518.89;2;1
479.39;587.41;536.98;487.85;558.75;2;2
463.4;546.4;500.22;451.27;511.03;2;1
463.46;536.46;465.97;445.04;482.03;2;1
483.9;527.58;472.2;462.92;491.20;2;1
570.28;626.15;565.84;583.32;647.69;1;2
537.24;583.83;540.2;555.33;558.92;1;1
552.05;620.8;561.25;546.73;671.30;1;2
557.18;615.39;545.68;564.7;670.77;1;2
466.83;520.79;488.28;393.06;584.62;2;1
549.84;602.76;569.94;596.91;690.00;1;2
534.8;602.26;561.69;582.18;653.91;1;2
633.54;646.63;587.36;722.46;658.57;1;2
495.18;575.24;535.54;486.17;561.79;2;1
503.4;578.12;531.41;523.53;575.94;2;1
561.56;599.68;549.39;551.63;588.00;1;2
445.52;528.17;482.83;441.26;508.75;2;1
454.59;520.72;473.88;432.91;466.51;2;1
444.36;478.62;429.01;395.05;400.50;2;1
461.13;552.78;507.01;480.07;493.10;2;1
456.33;529.72;480.44;493.39;503.08;2;1
451.22;538.19;497.49;438.86;530.69;2;1
461.64;527.92;490.55;444.59;500.00;2;1
449.75;541.41;498.97;448.17;528.13;2;1
455.15;523.82;499.03;437.16;498.95;2;1
485.82;559.71;529.65;487.51;532.58;1;2
508.18;595.76;546.59;536.09;524.00;1;2
526.01;579.47;565.55;519.16;539.00;1;2
550.58;618.88;573.24;592.04;629.13;2;1
513.9;595.47;565.87;524.1;636.00;1;1
577.28;614.28;581.45;570.45;630.77;1;2
453.25;545.72;504.23;449.8;537.02;2;1
546.63;586.37;535.26;529.61;581.70;1;2
588.14;647.82;607.68;642.78;641.19;1;2
468.6;536.21;505.57;445.99;497.01;2;1
462.14;538.75;504.82;469.78;524.10;2;1
527.45;606.28;556.28;526;638.89;1;2
477.56;561.58;514.94;522.99;561.64;1;2
603.34;662.21;613.25;650.03;725.53;1;2
574.37;642.63;587.33;604.51;677.50;1;2
502.31;591.59;529.98;530;558.13;1;2
496.08;599;523.14;471.25;650.91;1;1
511.12;581.48;534.24;557.68;564.80;1;2
522.79;597.26;541.12;507.38;610.91;1;2
522.86;594.09;541.04;535.16;603.84;1;2
507.28;597.75;546.53;514.79;617.62;1;2
577.27;647.38;592.12;622.15;730.45;1;2
530.6;597.93;548.59;529.94;592.20;1;2
552.54;636.9;589.44;554.38;630.10;2;2
649.16;680.15;625.1;724.78;751.00;1;2
527.54;593.61;548.26;501.04;593.89;1;2
585.25;644.57;598.11;647.69;714.43;1;2
511.09;600.52;557.26;528.53;590.05;2;2
463.74;547.1;492.79;444.65;533.65;2;1
462.64;543.58;501.14;441.88;498.86;2;1
609.83;656.01;597.01;650.42;796.92;1;2
458.73;530.09;499.94;452.98;499.13;2;1
471.34;555.89;511.21;456.88;523.04;2;1
497.95;574.61;524.16;485.6;542.31;1;2
465.77;560.69;507.72;449.75;524.08;2;1
494.45;569.41;515.08;471.52;494.12;2;1
464.57;548.1;491.89;451.12;549.43;2;1
455.01;539.03;497.41;433.91;534.89;2;1
469.58;546.97;483.4;450.34;483.02;2;1
465.96;549.57;505.72;443.11;535.85;2;1
449.97;515.79;476.49;428.17;449.14;2;1
455.7;530.42;486.84;443.37;489.00;2;1
472.68;554.62;501.38;470.16;532.31;2;1
503.26;587.13;543.68;519.73;546.15;1;2
494.48;570.32;501.13;493.22;538.03;2;1
442.62;521.71;469.69;438.14;460.00;2;1
558.48;601.91;547.02;589.84;586.84;1;2
560.23;622.54;576.75;580.25;618.33;1;2
528.05;591.24;536.09;544.18;592.63;1;2
499.1;587.62;539.55;548.6;557.93;2;1
453.77;531.19;487.12;457.3;496.94;2;1
443.52;544.9;497.56;434.55;546.67;2;1
465.86;550.07;495.67;454.72;502.61;2;1
532.8;613;559.47;524.39;647.55;1;2
487.5;566.29;527.22;523.45;548.57;1;2
458.49;533.93;495.46;444.46;538.38;2;1
463.36;532.35;485.61;452.93;484.21;2;1
543.36;619.81;557.45;526.92;588.75;1;2
529.35;582.31;541.57;511.3;583.00;1;2
471.96;557.63;493.36;469.57;560.00;1;1
535.95;609.17;560.51;537.75;647.71;2;2
464.79;543.21;493.67;459.68;510.62;2;1
537.62;590.41;543.11;568.55;587.69;1;2
470.1;561.63;503.68;471.78;501.56;2;1
481.88;535.23;478.52;452.2;442.00;2;1
562.64;591.57;551.22;539.09;598.89;1;2
581.2;629.9;580.52;676.32;601.54;1;2
532.96;608.05;562.39;560.72;577.86;1;2
554.78;615.25;584.32;579.76;621.00;1;2
497.15;582.44;548.96;493.41;574.88;2;1
476.39;553.58;496.4;465.66;538.60;2;1
467.83;541.4;494.03;472.04;506.84;2;1
436.97;504;471.34;404.11;455.00;2;1
500.64;567.74;516.75;498.64;556.80;1;1
556.4;596.71;555.08;559.04;695.29;1;2
512.98;596.14;560.59;511.28;604.49;1;2
526.45;593.28;543.09;524.43;567.50;1;2
583.67;630.96;585.36;631.77;700.51;1;2
639.46;684.72;629.99;736.72;794.59;1;2
524.82;611.5;559.69;558.9;623.08;1;2
529.42;585.52;552.55;530.78;574.55;1;2
593.76;656.43;597.97;654.13;730.65;1;2
655.28;673.44;624.68;743.51;739.18;1;2
483.8;569.19;523.7;468.85;535.71;2;2
487.63;565.07;517.47;478.49;545.29;2;2
472.78;558.33;510.35;481.38;500.99;2;2
464.37;552.92;509.59;467.27;501.02;2;1
494.96;591.22;542.4;496.22;548.08;2;1
468.88;563.01;521.46;484.57;524.00;2;1
506.91;544.67;513.84;505.19;627.37;1;2
509.15;576.85;516.91;553.93;492.73;1;2
497.41;564.65;523.6;506.37;560.40;2;1
490.12;561.16;486.71;478.11;543.53;1;1
458.1;507.68;460.53;434.94;456.88;2;1
448.24;537.34;468.48;435.36;468.95;2;1
490.02;573.89;527.71;515.71;587.14;1;2
578.05;641.79;591.52;613.9;656.36;1;2
460.54;560.16;502.79;450.34;533.85;2;1
598.22;649.14;586.65;615.08;615.83;1;2
472.03;544.94;513.76;441.09;567.11;2;1
567.34;639.44;602.37;614.88;632.73;1;2
487.3;563.19;524.57;494.74;586.67;2;1
465.58;539.63;508.92;484.42;522.70;2;1
531.07;624.85;550.55;540.21;625.45;1;2
475.77;556.8;517.53;467.55;536.00;2;1
464.57;539.9;499.78;441.77;484.21;2;1
462.42;534.07;468.22;474.57;504.80;2;1
571.62;640.6;589.2;616.55;662.31;1;2
536.77;618.73;569.32;574.04;648.18;1;2
590.11;654.99;596.93;611.79;685.13;1;2
515.88;602.13;557.36;525.42;655.69;1;2
521.43;596.01;545.18;513.38;594.69;1;2
519.74;601.56;556.91;484.59;611.11;1;2
470.87;548.32;499.84;466.97;516.67;2;1
461.1;542.99;503.28;461.47;515.94;2;1
520.45;589.64;550.73;522.27;591.67;1;1
536.42;578.62;570.06;521.44;532.00;1;1
567.93;613.02;556.65;578.63;685.45;1;2
513.5;610.06;569.13;524.65;576.07;2;2
538.44;600.44;559.28;608.91;621.38;1;2
438.89;537;490.24;430.97;485.00;2;2
455.73;534.7;493.55;458.77;480.54;2;1
466.75;541.52;500.84;447.2;510.26;2;1
460.61;550.65;508.19;453.31;510.53;2;1
548.83;599.54;547.27;567.94;654.12;1;2
553.28;607.37;561.83;598.6;636.43;1;2
566.61;629.21;577.78;564.94;623.00;1;2
598.21;631.15;592.3;651.42;702.44;1;2
559.12;614.88;578.78;612.44;627.50;1;2
515.41;594.38;516.81;506.24;581.25;1;1
521.23;577.56;529;517.38;517.78;1;2
480.45;557.64;520.95;481.76;542.75;2;1
504.6;559.74;510.59;510.83;542.74;2;1
479.17;559.72;507.2;483.78;533.64;2;1
486.25;548.73;512.26;484.84;527.10;2;1
459.09;539.11;482.52;449.6;499.65;2;1
480.13;542.31;489.72;481.67;527.50;2;1
457.11;541.08;487.51;439.35;501.68;2;1
464.36;544.03;502.16;436.88;522.44;2;1
474.18;547.98;508.14;459.45;483.53;2;1
458.61;522.53;454.46;393.89;423.23;2;1
484.39;565.95;494.77;470.35;563.08;1;2
493.97;586.65;525.25;528.41;594.62;1;1
467.5;553.89;497.79;477.98;545.33;2;1
456.56;557.92;500.96;466.38;488.24;2;1
453.08;535.18;485.24;443.95;488.28;2;1
456.15;537.9;492.32;455.23;503.14;2;1
458.11;535.9;452.42;424.23;513.33;2;1
528.92;604.05;561.14;559.03;582.22;1;2
543.7;601.1;557.08;548.77;576.92;1;2
552.51;612.62;557.22;567.98;621.20;1;2
485.97;565.48;524.19;497.3;542.78;1;1
554.66;600.25;552.02;559.97;602.59;1;2
481.45;568.81;505.58;479.65;520.00;2;1
483.17;569.8;521.9;468.77;576.85;2;1
473.01;550.93;514.17;475.59;522.90;2;1
441.58;521.58;467.92;445.53;487.69;2;1
511.7;601;559.04;529.78;580.00;1;2
523.13;594.51;542.3;534.75;597.39;1;2
474.28;564.34;521.19;482.59;568.65;2;1
574.42;628.48;581.96;613.22;616.15;1;2
539.91;601.35;567.65;597.97;634.55;1;2
501.52;583.6;520.83;491.52;595.88;1;1
458.93;560.93;517.87;440.67;522.86;2;1
458.95;544.73;488.29;452.42;531.43;2;1
500.84;552.06;514.87;467.05;550.59;1;1
531.38;593.4;544.23;506.93;584.00;1;2
461.55;549.8;482.13;449.13;504.17;2;1
527.64;562.74;504.31;522.42;469.09;1;2
515.91;583.95;543.69;555.96;531.82;1;2
550.04;612.3;563.1;559.05;572.38;1;2
551.55;615.36;571.6;587.57;620.37;1;2
505.54;601.11;550;520.25;577.39;1;2
489.32;561.85;514.26;514.95;589.23;1;2
487.33;566.76;511.23;499.33;548.21;1;1
449.83;534.18;479.03;457.92;531.21;2;1
528.85;601.56;570.36;542.67;615.56;1;1
523.51;586.48;535.39;537.89;648.00;1;2
465.63;540.65;481.27;470.78;464.62;2;1
492.27;560.1;500.83;465.49;498.46;2;1
540.05;590.9;546.66;553.55;640.00;1;2
469.45;524.33;467.44;437.6;524.74;2;1
510.54;583.62;539.46;524.73;602.86;1;2
493.17;572.25;515.81;477.44;617.63;1;1
477.69;557.56;513.32;468.02;543.67;2;1
445.78;541.52;472.08;426.91;509.70;2;1
511.34;591.16;544.76;537.04;571.54;1;2
465.22;549.05;495.74;444.69;508.84;2;1
466.92;586.54;522.82;501.43;520.00;2;1
455.5;530.22;481.19;478.68;486.45;2;1
464.16;530.08;475.67;451.59;473.33;2;1
457.1;543.47;482.95;443.11;528.15;2;1
519.12;562.73;494.96;522.16;537.31;1;1
522.56;595.78;535.31;493.59;527.14;1;2
461.82;556.22;497.07;479.17;557.39;2;1
449.9;500.29;438.67;449.56;437.27;2;1
490.18;566.71;516.96;436.74;565.56;1;1
495.94;592.13;545.46;480.48;555.64;2;2
563.91;615.01;575.99;563.99;626.00;1;2
506.36;537.9;491.4;473.66;557.76;1;1
486.19;572.37;527.17;479.1;606.77;2;2
478.04;573.76;517.6;449.76;527.14;2;1
446.15;533.17;483.91;428.07;460.59;2;1
523.88;621.08;570.69;512.86;724.62;1;2
453.97;547.68;494.53;441.47;528.97;2;1
462.67;556.5;498.03;465.25;523.92;2;1
492.15;568.52;529.98;465.91;510.00;2;2
546.38;605.9;557.97;569.2;618.33;1;2
555.24;601.88;542.64;558.79;603.68;1;2
497.92;572.28;519.75;501.84;558.90;2;2
497.44;572.91;524.39;510.99;574.81;1;1
493.66;564.25;516.07;495.88;555.00;2;2
503.48;571.92;521.02;498.04;570.29;2;2
464.39;554.99;498.52;459.74;536.76;2;1
574.08;612.62;566.77;553.45;642.22;1;2
509.62;604.95;554.07;523.28;602.11;1;2
482.36;576.24;521.18;474.71;565.90;2;2
491.04;563.3;503.53;476.49;514.14;2;1
517.65;595.12;543.25;545.29;596.96;1;2
575.93;622.15;573.13;628.54;676.92;1;2
565.44;631.87;596.1;628.09;629.60;1;2
467.7;558.82;502.6;448.5;537.62;2;1
452.71;555.3;480.93;434.66;493.33;2;1
448.41;552.05;502.87;427.32;548.00;2;1
451.97;552.42;480.91;454.82;528.94;2;1
444.42;545.83;478.48;433.69;540.00;2;1
504.84;590.17;523.64;526.62;566.90;1;1
450.58;531.85;480.43;461.55;506.96;2;1
470;540.31;483.24;445.92;491.92;2;1
466.01;548.55;492.08;452.59;552.00;1;1
539.75;611.76;566.69;552.83;663.09;1;2
544.96;631.9;563.67;538.59;730.34;1;2
499.2;582.41;536.29;523.33;571.72;1;2
506.19;572.14;525.03;522.1;645.00;1;2
514.26;572.24;517.01;484.58;584.44;1;2
535.37;616.6;561.55;546.61;595.33;1;2
482.75;571.02;520.98;469.59;561.67;2;1
559.52;628.36;565.93;590.58;679.86;1;2
531.38;589.69;559.19;591.92;543.64;1;2
656.89;684.69;643.19;724.28;823.81;1;2
560.86;616.87;573.08;575.77;753.45;1;2
553.97;612.99;562.47;568.58;716.67;1;2
508.92;586.39;526.74;523.82;575.75;1;2
491.44;562.7;510.95;468.9;555.92;2;2
470.45;562.4;515.13;479.3;567.39;2;1
483.22;578.67;518.49;489.38;547.27;2;1
454.47;539.28;469.07;447.37;531.58;2;1
499.09;562.48;534.95;474.16;552.94;1;2
518.03;593.77;545.83;531.64;618.76;2;2
491.69;562.76;505.49;469;552.75;2;2
485.45;567.48;519.98;471.96;537.45;2;1
479.14;564.18;508.24;471.27;554.66;2;1
442.23;551.98;487.98;479.35;541.67;2;1
547.41;609.57;554.1;628.47;582.61;1;2
492.94;594.94;531.18;462.97;592.22;1;2
549.55;603.57;551.11;576.69;509.70;1;2
488.63;584.61;536.92;500.84;573.07;2;2
449.55;558.92;499.59;437.55;467.69;2;1
473.07;551.14;489.27;456.13;523.79;2;1
464.86;540.76;479.33;409.19;482.67;2;1
454.28;553.9;490.19;443.19;499.35;2;1
468.34;543.45;491.93;462.59;503.15;2;1
472.64;555.77;496.84;451.81;513.92;2;1
548.22;612.39;551.87;504.77;648.53;1;2
552.16;614.78;572.96;577.88;684.78;1;2
493.42;582.73;520.6;474.03;564.41;1;2
478.7;544.12;495.02;439.65;575.00;2;1
479.13;564.83;510.8;474.63;558.38;2;1
461.99;531.28;477.51;449.5;509.49;2;1
457.06;554.35;466.31;457.77;508.39;2;1
458.83;543.33;482.66;433.29;500.00;2;1
461.49;546.21;495.05;451.96;532.34;2;1
481.41;565.69;511.04;448.95;560.74;2;1
478.3;563.86;503.59;458.63;540.00;2;1
549.12;614.19;578.71;580.17;651.76;1;2
572.86;611.04;541.5;635.51;581.29;1;2
502.24;556.68;519.91;471.67;552.73;1;2
478.29;583.51;531.14;498.15;568.39;2;1
476.18;564.41;513.03;471;502.78;2;1
529.09;610.79;545.42;546.67;621.43;1;2
491.26;567.4;505.44;463.75;574.65;2;1
456.42;542.36;504.82;445.58;501.67;2;1
479.81;574.23;517.58;493.01;575.63;2;1
560.8;596.67;552.33;571.75;553.04;1;2
534.85;609.99;564.49;556.9;608.70;1;2
462.96;551.98;501.8;454.84;503.08;2;1
464.18;566.72;515.43;499.18;540.80;2;1
468.23;567.39;528.36;465.38;564.78;2;1
580.87;646.49;588.51;650.13;658.62;1;2
548.17;614.62;559.39;545.48;613.33;1;2
462.74;542.28;486.3;454.28;544.27;2;1
482.48;568.89;502.83;523.36;551.85;2;1
455.48;550.95;480.18;439.49;505.11;2;1
458.12;531.86;466.01;402.26;529.17;2;1
470.01;549.14;499.29;450.56;498.18;2;1
489.47;570.45;527.95;470.04;552.87;2;1
488.93;563.62;523.83;474.53;547.14;2;2
486.47;569.81;517.97;452.94;555.56;2;1
578.81;637.18;589.72;612.27;632.41;1;2
470.98;549.44;517.85;486.33;566.29;2;1
464.77;554.99;497.44;433.5;505.49;2;1
577.13;636.65;586.19;629.64;629.49;2;2
453.06;546.6;481.11;438.13;567.14;2;1
487.73;575.33;526.03;489.88;605.63;2;2
496.14;577.3;532.01;521.69;579.31;2;2
499.94;581.28;542.59;450.95;563.81;1;1
485.6;570.22;527.67;477.45;563.19;2;2
605.65;654.8;596.98;693.13;712.26;1;2
544.73;588.82;545.15;575.79;650.43;1;2
537.8;608.7;562.42;573.1;562.73;1;2
473.3;545.34;484.13;475.7;487.65;2;2
537.97;593.89;541.15;522.42;561.33;1;2
526.53;622.28;577.38;573.78;566.15;1;2
536.98;607.33;564.44;548.9;560.00;1;2
607.47;645.56;581.56;635.77;616.67;1;2
487.79;562.41;521.9;506.74;551.46;1;2
540.57;622.22;577.91;552.62;604.21;1;2
522.99;603.25;554.33;528.89;619.19;2;2
545.96;605.81;558.77;546.26;645.26;1;2
493.16;566.37;519.47;495.66;555.73;2;2
525.54;603.07;562.91;572.07;616.55;1;2
607.24;647.56;601.74;692.07;715.00;1;2
476.2;582.25;534.25;499.37;564.85;2;2
549.47;628.84;578.67;594.62;663.00;1;2
518.46;605.72;553.25;526.81;576.00;1;2
614.39;665.28;608.91;723.5;712.93;1;2
538.79;612.05;556.8;545.56;631.76;1;2
533.19;598.91;549.56;549.16;610.97;1;1
540.41;604.71;559.3;567.84;586.47;1;2
610.55;655.58;601.64;664.13;730.49;1;2
511.64;605.53;551.57;534.01;638.71;1;2
555.02;627.83;585.7;584.61;691.88;1;2
601.86;656.65;609.82;645.6;735.56;1;2
566.3;634.63;558.28;609.08;614.38;1;2
509.58;604.81;548.35;538.43;670.00;1;2
498.31;569.24;538.52;498.27;552.99;1;2
486.37;568.91;529.64;510.65;540.88;2;2
515.17;594.36;534.82;533.28;620.00;1;2
561.94;620.33;580.11;548.03;647.95;1;2
605.02;652.24;597.26;656.39;670.48;1;2
472.1;550.14;495.61;491.55;496.36;1;2
599.5;649.41;590.58;665.69;687.58;1;2
574.88;658.36;606.32;632.32;720.00;1;2
511.3;580.34;545.12;550.95;602.11;1;1
602.39;641.89;590.28;650.58;672.51;1;2
519.6;592.16;546.57;527.63;600.00;1;2
523.77;604.87;568.63;566.63;663.33;1;1
646.01;674.04;621.69;721.15;689.11;1;2
580.04;616.58;572.92;592.07;605.90;1;2
598.16;644.99;592.91;646.51;711.12;1;2
538.48;593.33;536.84;536.84;629.80;1;2
496.41;590.1;534.25;526.08;565.20;1;2
490.23;572.42;531.89;487;551.71;2;2
544.47;605.24;554;549.42;637.07;1;2
587.62;633.03;584.36;626.11;655.34;1;2
507.04;581.17;531.4;521.15;594.48;1;2
547.49;612.7;563.8;557.08;659.79;1;2
547.89;614.16;562.6;556.14;601.87;1;2
487.49;561.24;516.18;467;519.13;2;1
686.83;689.31;628.95;771.43;768.48;1;2
568.54;617.97;576.45;600.48;644.92;1;2
498.31;577.24;517.82;488.68;525.29;2;2
521.29;590.66;535.09;506.24;564.00;1;2
480.29;549.6;518.32;488.09;504.35;2;1
488.52;567.45;522.06;484.82;566.32;2;2
543.46;615.44;568.64;537.43;576.77;1;2
522.41;592.88;563.75;534.1;605.63;1;2
540.18;619.42;570.98;597.17;626.54;1;2
542.12;599.64;553.44;558.91;581.82;1;2
482.59;565.03;514.36;468.5;513.65;2;1
501.31;580.81;527.15;529.45;563.63;1;2
575.94;640.78;581.64;559.75;621.82;1;2
521.96;604.83;548.53;555.91;556.00;1;2
550.18;620.02;575.98;572.96;605.63;1;2
507.63;603.98;549.01;475.58;591.58;2;2
484.35;575.35;521.24;489.08;569.32;2;2
532.71;617.96;554.63;519.1;582.22;1;2
478.12;570.25;527.4;480.71;546.96;2;2
474.03;561.88;512.16;479.88;537.70;2;2
473.78;548.39;517.17;476.41;535.26;2;2
465.09;555.45;499.85;460.69;522.72;2;1
496.74;543.55;483.22;480.36;571.67;2;1
473.21;553.77;516.44;487.03;522.11;2;1
474.41;547.76;513.33;467.8;517.62;2;1
492.26;581.23;526.88;468.62;548.67;2;1
635.51;655.35;607.03;714.53;656.43;1;2
470.35;540.2;498.84;449.66;511.22;2;1
466.39;557.8;501.68;451.25;534.76;2;1
479.51;553.35;504.73;470.68;533.70;2;1
491.71;555.94;524.97;482.28;550.91;2;2
469.84;545.45;507.93;461.18;544.51;2;2
469.63;554.57;510.69;486.5;550.40;2;2
485.36;559.48;506.06;472.4;568.81;2;2
466.27;542.17;507.08;453.44;515.68;2;2
482.88;564.49;519.1;477.44;538.19;2;2
477.04;549.77;513.03;482.15;528.21;2;2
479.3;557.13;523.11;468.98;539.80;2;2
471.94;545.95;512.42;440.96;531.41;2;1
473.83;559.63;519.78;461.87;560.00;2;1
464.41;548.32;507.08;445.53;537.74;2;1
480.54;568.3;524.76;461.34;557.75;2;2
487.36;583.6;537.2;486.1;532.09;2;2
501.07;586.5;536.89;490.46;541.54;2;2
477.32;547.93;507.16;441.1;531.55;2;1
486.47;569.64;528.2;481.12;561.52;2;2
469.57;576.28;545.15;459.12;561.94;2;2
496.71;585.07;533.74;505.69;545.61;2;2
477.95;563.98;519.02;454.74;523.89;2;1
462.14;533.17;503.63;462.31;519.31;2;2
456.9;524.66;483.8;416.19;464.00;2;1
468.37;553.7;487.37;458.29;511.19;2;1
457.34;510.48;464.77;413.2;468.48;2;1
431.63;528.59;466.66;417.88;508.00;2;1
469.61;544.64;509.35;455.58;539.35;2;1
531.94;609.27;551.74;531.99;638.33;1;1
525.69;595.89;545.15;561.46;592.86;1;2
474.27;563.52;507.37;460.15;528.10;2;1
489.35;562.64;514.01;469.7;521.62;2;1
454.35;544.23;481.07;461.87;518.18;2;1
476.1;539.6;490.68;451.57;497.98;2;1
495.6;567.09;504.72;507.59;508.33;2;1
541.9;605.02;549.28;582.3;584.00;1;2
475.98;578.56;530.02;510.56;527.69;1;2
540.01;598.49;542.13;561.07;583.11;1;2
469.02;564.23;491.03;450.18;516.25;2;1
454.96;550.43;488.42;467.44;531.58;2;1
482.28;549.35;499.6;465.22;547.11;2;1
607.74;654.51;605.42;648.78;729.41;1;2
517.21;584.32;526.23;509.73;541.40;2;1
465.9;563.24;520.46;472.87;524.38;2;1
489.87;591.76;534.5;543.65;534.55;1;2
460.64;556.6;509.98;457.11;528.33;1;2
535.24;614.45;543.39;568.52;588.00;1;2
542.26;604.14;558.3;560.06;628.92;1;2
543.45;613.7;562.58;575.28;632.65;1;2
573.92;625.17;582.79;586.24;680.31;1;2
523.38;580.48;531.84;563.16;581.82;1;1
474.6;560.8;518.78;489.67;550.80;2;1
646.4;669.08;614.12;738.33;689.02;1;2
498.62;594.52;549.3;534.07;595.79;1;2
488.23;566.56;511.08;454.94;534.81;2;1
552.38;619.52;580.2;565.59;623.89;1;2
582.12;635.96;590.37;615.76;619.19;1;2
508.86;587.7;538.98;501.89;571.05;2;1
467.49;560.82;515.61;448.42;527.92;2;1
463.75;554.32;506.98;444.94;520.27;2;1
484.27;569.59;524.01;492.56;543.72;2;1
484.66;566.27;520.73;444.51;522.91;2;1
504.71;594.31;531.88;502.11;574.80;1;2
481.2;543.9;497.84;439.23;526.25;2;1
456.14;549.57;498.49;458.93;526.00;2;1
466.42;559.71;500.58;467.84;538.78;2;1
553.23;607.09;559.99;596.4;563.85;1;2
584.54;640.01;584.27;628.82;679.43;1;2
460.65;559.32;496.09;468.06;521.11;2;1
576.42;629.9;570.45;620.76;672.67;1;2
520.25;602.58;536.61;559.17;589.38;1;2
495.5;572.39;498.88;518.86;515.59;2;1
466.15;545.55;507.14;470;565.37;2;1
499.09;564.17;503.85;487.02;553.91;2;2
482.23;565.79;515.5;471.36;543.63;2;2
510.78;573.96;503.34;477.29;535.71;2;1
482.93;572.28;519.43;487.49;580.00;2;1
542.14;603.74;544.29;554.82;593.75;1;2
482.55;560.95;497.83;476.18;518.33;2;1
518.8;580.14;514.6;518.12;614.07;1;2
463.77;552.12;491.35;443.12;523.98;2;1
478.41;552.58;506.94;462.22;508.07;2;1
447.65;530.98;462.79;395.92;437.14;2;1
582.69;616.16;570.28;694.37;626.67;1;2
552.23;636.55;575.07;659.98;646.46;1;2
500.1;564.13;530.48;478.69;548.89;1;2
517.81;621.32;579.77;561.33;622.67;1;1
558.95;612.82;564;579.59;611.84;1;2
510.11;598.71;555.7;529.78;572.59;1;2
577.07;630.27;585.77;611.48;653.71;1;2
479.71;574.79;526.73;479.44;561.19;1;1
485.13;580.37;510.8;486.1;531.52;2;1
476.09;567.83;511.66;462.88;573.78;2;1
474.57;572.7;511.94;438.4;528.42;2;1
484.25;573.59;504.76;492.44;554.71;2;1
449.03;556.08;501.7;473.59;517.18;2;1
476.83;559.82;511.99;459.98;531.60;2;1
476.2;559.85;493.85;472.01;538.46;2;1
483.66;549.58;468.05;454.94;533.75;2;1
486.25;598.95;540.17;543.98;581.82;1;1
515.98;593.23;539.98;504.87;625.45;1;2
465.79;545.67;489.99;437.92;527.35;2;1
455.82;526.07;484.8;438.44;475.38;2;1
531.8;601.46;554.62;561.95;629.03;1;2
479.52;583.03;496.6;493.59;564.62;1;1
460.66;545.02;506.87;434.04;502.40;2;1
599.52;635.67;587.15;634.95;665.00;1;2
490.3;568.7;514.31;496.64;544.80;1;1
524.74;607.38;555.23;499.03;576.25;1;1
478.89;566.69;513.62;474.13;543.70;2;1
499.36;537.28;509.26;466.39;580.00;2;1
551.34;619.89;556.35;546.79;658.67;1;2
452.79;528.82;454.82;449.31;504.76;2;1
486.23;577.64;499.26;497.11;616.25;1;1
561.26;641.6;582.27;598.03;652.17;1;2
463.14;553.08;491.02;459.89;580.67;2;1
547.2;623.24;563.48;583.06;580.77;1;2
491.82;563.25;516.38;504.23;593.33;1;2
481.42;571.18;509.04;501.34;525.33;2;1
527.69;571.55;529.7;493.35;583.57;1;2
567.57;625.57;574.45;592.73;631.30;1;2
499.24;588.5;520.04;493.2;554.00;1;2
521.77;607.29;538.57;523.43;554.29;1;1
507.44;566.98;518.85;514.86;583.45;1;2
507.41;600.04;547.53;503.7;582.76;1;2
540.72;596.32;560.12;526.73;627.59;1;2
514.39;610.14;567.59;505.42;617.37;1;1
548.55;613.67;559.88;571.41;574.00;1;2
494.61;563.51;525.84;477.81;490.67;1;1
538.38;571.57;530.43;545.47;492.73;1;2
470.82;567.98;524.38;477.68;527.83;1;1
465.77;546.2;499.95;458.72;551.36;2;1
521.98;599.27;538.06;520.21;666.90;1;2
480.89;567.71;499.04;472.05;580.00;2;1
476.58;547.66;508.67;459.81;540.00;2;1
442.38;523.19;453.68;420.45;470.00;2;1
458.36;533.72;489.51;451.73;537.65;2;1
488.46;572.27;501.51;494.23;556.52;2;1
475.29;549.37;498.81;457.7;515.47;2;1
503.5;593.84;540.63;519.91;610.56;2;2
531.04;606.02;561.51;563.42;608.00;1;2
497.3;564.85;525.78;472.53;547.22;1;2
484.43;559.66;522.99;463.33;574.67;1;1
470.73;529.25;480.22;431.47;504.62;2;1
591.18;659.59;602.44;587.39;743.00;1;2
477.89;562.07;515.87;470.48;522.90;2;2
489.04;614.08;545.69;472.94;581.43;2;1
527.45;579.44;546.92;483.61;578.82;1;2
542.88;601.83;523.57;593.15;614.58;1;2
555.39;618.95;579.14;578.18;610.53;1;2
608.14;644.38;574.62;614.53;692.50;1;2
550.79;632.17;574.61;575.51;639.65;1;2
563.13;636.05;584.73;617.87;636.18;1;2
536.73;615.47;548.81;537.83;627.17;1;2
616.82;659.34;604.51;698.51;692.96;1;2
629.74;661.8;619.15;714.33;675.17;1;2
554.74;618.97;560.57;603.39;585.71;1;2
552.33;611.26;561.53;604.24;588.15;1;2
526.08;597.41;556.5;526.41;552.63;1;2
602.1;649.55;597.46;649.67;670.48;1;2
588.97;640.43;584.61;615.72;726.76;1;2
